mid,x1e
1990,0.0001
1991,0.0002
1993,0.0023
1995,0.0009
1997,0.0001
1998,0.0019
1999,0.0012
2000,0.0004
2002,0.0022
2003,0.0005
2004,0.0007
2005,0.0016
2006,0.0006
2007,0.0023
2008,0.0005
2009,0.0004
2010,0.0001
2011,0.0003
2012,0.0004
2013,0.0008
2014,0.0005
2015,0.0003
2016,0.0011
2017,0.0002
2018,0.0001
2019,0.0008
2020,0.0198
2021,0.0001
2022,0.0241
2023,0.0006
2024,0.0002
2025,0.0005
2026,0.0003
2027,0.0001
2028,0.0004
2029,0.0005
2030,0.0003
2031,0.0006
2032,0.0023
2033,0.0006
2034,0.0004
2035,0.0002
2036,0.0223
2037,0.0002
2038,0.0006
2039,0.0001
2040,0.0003
2041,0.0015
2042,0.0012
2043,0.0001
2044,0.0007
2045,0.0004
2046,0.0057
2047,0.0001
2048,0.0005
2049,0.0007
2050,0.0900
2051,0.0026
2052,0.0001
2053,0.0003
2054,0.0004
2055,0.0004
2056,0.0004
2057,0.0004
2058,0.0005
2059,0.0004
2061,0.0002
2062,0.0009
2063,0.0003
2064,0.0003
2065,0.0011
2066,0.0001
2067,0.0026
2069,0.0012
2070,0.0033
2071,0.0006
2072,0.0012
2073,0.0003
2074,0.0019
2075,0.0010
2076,0.0002
2077,0.0003
2078,0.0010
2079,0.0003
2080,0.0126
2081,0.0007
2082,0.0008
2083,0.0011
2085,0.0051
2086,0.0006
2087,0.0007
2088,0.0004
2089,0.0021
2090,0.0001
2091,0.0006
2092,0.0012
2093,0.0011
2094,0.0026
2095,0.0004
2096,0.0002
2097,0.0004
2098,0.0002
2099,0.2536
2100,0.0003
2101,0.0003
2102,0.0003
2104,0.0041
2106,0.0056
2107,0.0055
2108,0.0001
2109,0.0018
2110,0.0010
2111,0.0002
2112,0.0023
2113,0.0003
2114,0.0009
2116,0.0008
2117,0.0001
2118,0.0002
2119,0.0019
2120,0.0011
2121,0.0011
2122,0.0002
2123,0.0005
2125,0.0020
2126,0.0001
2127,0.0011
2128,0.0023
2129,0.0002
2130,0.0021
2131,0.0004
2132,0.0005
2133,0.0004
2134,0.0009
2135,0.0007
2136,0.0010
2137,0.0004
2138,0.0003
2139,0.0010
2140,0.0012
2141,0.0011
2142,0.0013
2143,0.0005
2144,0.0011
2145,0.0034
2146,0.0684
2147,0.0011
2149,0.0007
2150,0.0003
2151,0.0002
2152,0.0012
2153,0.0007
2155,0.0004
2156,0.0004
2157,0.0003
2158,0.0001
2159,0.0006
2161,0.0004
2162,0.0043
2163,0.0002
2164,0.0012
2165,0.0026
2166,0.0011
2167,0.0019
2168,0.0005
2169,0.0016
2170,0.0008
2171,0.0002
2172,0.0008
2173,0.0018
2174,0.0003
2175,0.0002
2176,0.0003
2177,0.0009
2178,0.0002
2180,0.0012
2181,0.0004
2183,0.0011
2184,0.0003
2185,0.0002
2186,0.0013
2187,0.0001
2188,0.0003
2189,0.0015
2190,0.0006
2191,0.0002
2192,0.0007
2193,0.0007
2194,0.0005
2195,0.0032
2196,0.0073
2197,0.0003
2198,0.0041
2199,0.0038
2200,0.0001
2201,0.0007
2202,0.0030
2203,0.0001
2204,0.0004
2205,0.0002
2206,0.0047
2207,0.0006
2208,0.0002
2209,0.0004
2210,0.0005
2211,0.0011
2212,0.0008
2213,0.0004
2214,0.0003
2215,0.0036
2216,0.0008
2217,0.0005
2218,0.0001
2219,0.0009
2220,0.0004
2221,0.0001
2222,0.0006
2223,0.0003
2224,0.0005
2225,0.0026
2226,0.0007
2227,0.0010
2228,0.0012
2229,0.0001
2230,0.0026
2231,0.0002
2232,0.0017
2233,0.0060
2234,0.0004
2235,0.0012
2236,0.0004
2237,0.0015
2238,0.0002
2240,0.0007
2241,0.0037
2242,0.0004
2243,0.0009
2244,0.0005
2246,0.0009
2247,0.0061
2249,0.0004
2250,0.0004
2251,0.0014
2252,0.0004
2253,0.0009
2254,0.0002
2256,0.0003
2257,0.0015
2258,0.0004
2259,0.0013
2260,0.0001
2261,0.0002
2262,0.0012
2263,0.0001
2264,0.0015
2265,0.0010
2266,0.0004
2267,0.0010
2268,0.0004
2269,0.0006
2270,0.0004
2271,0.0012
2272,0.0002
2273,0.0002
2274,0.0003
2275,0.0006
2276,0.0002
2277,0.0163
2279,0.0011
2280,0.0009
2281,0.0007
2282,0.0005
2283,0.0004
2284,0.0003
2285,0.0125
2286,0.0010
2287,0.0007
2288,0.0027
2289,0.0004
2290,0.0003
2291,0.0001
2292,0.0001
2294,0.0001
2295,0.0007
2296,0.0014
2297,0.0005
2298,0.0005
2299,0.0004
2300,0.0004
2301,0.0004
2303,0.0003
2304,0.0017
2305,0.0032
2306,0.0032
2307,0.0005
2308,0.0053
2309,0.0004
2310,0.0002
2311,0.0007
2312,0.0010
2313,0.0006
2314,0.0017
2315,0.0004
2316,0.0002
2317,0.0010
2318,0.0003
2319,0.0013
2320,0.0025
2321,0.0006
2322,0.0033
2323,0.0008
2324,0.0005
2325,0.0006
2326,0.0004
2327,0.0004
2328,0.0008
2329,0.0002
2330,0.0010
2331,0.0008
2332,0.0004
2333,0.0127
2334,0.0057
2335,0.0004
2336,0.0009
2337,0.0013
2338,0.0028
2339,0.0020
2340,0.0003
2341,0.0004
2342,0.0227
2343,0.0004
2344,0.0001
2345,0.0101
2346,0.0009
2347,0.0010
2348,0.0002
2349,0.0001
2350,0.0003
2351,0.0004
2352,0.0011
2353,0.0002
2354,0.0001
2355,0.0003
2356,0.0004
2357,0.0001
2358,0.0016
2360,0.0004
2361,0.0027
2362,0.0002
2363,0.0005
2364,0.0003
2365,0.0085
2366,0.0011
2367,0.0008
2368,0.0013
2369,0.0011
2371,0.0004
2372,0.0033
2374,0.0010
2375,0.0003
2376,0.0007
2377,0.0007
2378,0.0006
2379,0.0019
2380,0.0003
2381,0.0002
2382,0.0026
2383,0.0003
2384,0.0019
2385,0.0005
2386,0.0001
2387,0.0002
2388,0.0001
2389,0.0016
2390,0.0004
2391,0.0027
2392,0.0001
2393,0.0002
2394,0.0005
2395,0.0001
2396,0.0003
2397,0.0013
2398,0.0004
2399,0.0018
2400,0.0011
2402,0.0001
2403,0.0018
2404,0.0044
2405,0.0005
2406,0.0003
2407,0.0011
2408,0.0071
2409,0.0002
2410,0.0001
2411,0.0005
2412,0.0004
2413,0.0004
2414,0.0010
2415,0.0007
2416,0.0011
2417,0.0001
2418,0.0002
2420,0.0062
2421,0.0002
2422,0.0047
2423,0.0195
2424,0.0001
2425,0.0007
2426,0.0002
2427,0.0010
2429,0.0004
2430,0.0008
2431,0.0005
2432,0.0007
2433,0.0062
2434,0.0062
2435,0.0016
2436,0.4658
2437,0.0011
2438,0.0040
2439,0.0006
2440,0.0011
2441,0.0018
2442,0.0013
2443,0.0003
2444,0.0009
2445,0.0007
2446,0.0002
2447,0.0004
2448,0.0001
2449,0.0016
2450,0.0004
2451,0.0001
2452,0.0015
2453,0.0006
2454,0.0124
2455,0.0002
2456,0.0012
2457,0.0005
2458,0.0004
2459,0.0002
2460,0.0007
2461,0.0141
2463,0.0030
2464,0.0009
2466,0.0005
2467,0.0007
2468,0.0004
2469,0.0026
2470,0.0001
2471,0.0002
2472,0.0005
2473,0.0017
2474,0.0001
2475,0.0004
2476,0.0001
2477,0.0044
2478,0.0016
2479,0.0047
2480,0.0007
2481,0.0007
2482,0.0007
2483,0.0003
2484,0.0001
2485,0.0013
2486,0.0001
2487,0.0026
2488,0.0008
2489,0.0002
2490,0.0009
2491,0.0007
2492,0.0004
2493,0.0007
2494,0.0003
2496,0.0018
2497,0.0002
2498,0.0007
2499,0.0004
2500,0.0003
2501,0.0002
2502,0.0003
2503,0.0008
2504,0.0156
2505,0.0002
2506,0.0002
2507,0.0003
2508,0.0025
2509,0.0007
2510,0.0004
2511,0.0011
2512,0.0007
2514,0.0002
2515,0.0004
2516,0.0011
2517,0.0005
2519,0.0037
2520,0.0018
2521,0.0002
2523,0.0004
2524,0.0001
2525,0.0002
2526,0.0006
2527,0.0004
2528,0.0002
2529,0.0014
2530,0.0002
2531,0.0003
2532,0.0048
2533,0.0002
2534,0.0003
2535,0.0005
2536,0.0027
2537,0.0007
2538,0.0017
2539,0.0003
2540,0.0044
2541,0.0001
2542,0.0005
2543,0.0004
2544,0.0003
2545,0.0010
2546,0.0007
2548,0.0001
2549,0.0024
2550,0.0023
2551,0.0006
2552,0.0003
2553,0.0011
2554,0.0011
2555,0.0002
2556,0.0016
2558,0.0091
2559,0.0021
2560,0.0003
2561,0.0015
2562,0.0003
2564,0.0001
2566,0.0006
2567,0.0028
2568,0.0009
2570,0.0005
2572,0.0006
2573,0.0003
2574,0.0054
2576,0.0006
2577,0.0006
2578,0.0004
2579,0.0002
2580,0.0016
2581,0.0001
2582,0.0010
2583,0.0002
2584,0.0004
2585,0.0013
2586,0.0009
2587,0.0005
2588,0.0004
2589,0.0006
2590,0.0003
2591,0.0003
2592,0.0041
2593,0.0033
2594,0.0008
2595,0.0014
2596,0.0003
2597,0.0001
2598,0.0002
2599,0.0003
2600,0.0001
2601,0.0017
2602,0.0011
2603,0.0011
2604,0.0002
2606,0.0006
2607,0.0004
2608,0.0011
2609,0.0014
2610,0.0208
2611,0.0004
2612,0.0004
2613,0.0005
2614,0.0002
2615,0.0021
2616,0.0021
2617,0.0005
2618,0.0016
2619,0.0076
2620,0.0005
2621,0.0007
2622,0.0606
2623,0.0008
2624,0.0004
2625,0.0004
2626,0.0004
2627,0.0003
2628,0.0004
2629,0.0007
2630,0.0003
2631,0.0015
2632,0.0007
2633,0.0003
2634,0.0117
2635,0.0015
2636,0.0001
2637,0.0002
2638,0.0001
2639,0.0001
2640,0.0006
2641,0.0004
2642,0.0004
2643,0.0004
2645,0.0040
2646,0.0008
2647,0.0004
2648,0.0016
2649,0.0002
2651,0.0002
2652,0.0036
2653,0.0004
2654,0.0003
2655,0.0014
2656,0.0007
2657,0.0002
2658,0.0005
2659,0.0010
2660,0.0068
2661,0.0153
2662,0.0015
2663,0.0014
2664,0.0012
2665,0.0008
2666,0.0037
2667,0.0070
2668,0.0012
2669,0.0018
2670,0.0004
2671,0.0004
2672,0.0008
2673,0.0034
2674,0.0013
2675,0.0007
2676,0.0078
2677,0.0001
2678,0.0022
2679,0.0004
2680,0.0004
2681,0.0010
2682,0.0005
2683,0.0004
2684,0.0016
2685,0.0017
2686,0.0001
2687,0.0004
2688,0.0011
2689,0.0004
2690,0.0010
2691,0.0249
2692,0.0018
2693,0.0062
2694,0.0001
2695,0.0004
2696,0.0008
2697,0.0002
2698,0.0009
2699,0.0018
2700,0.0020
2701,0.0011
2702,0.0022
2703,0.0025
2704,0.0004
2705,0.0011
2706,0.0010
2707,0.0009
2708,0.0004
2709,0.1248
2710,0.0006
2711,0.0026
2712,0.0088
2713,0.0002
2714,0.0111
2715,0.0004
2716,0.0016
2717,0.0006
2718,0.0004
2719,0.0004
2720,0.0009
2721,0.0005
2722,0.0008
2723,0.0005
2726,0.0009
2727,0.0004
2728,0.0011
2729,0.0018
2730,0.0002
2731,0.0084
2732,0.0001
2733,0.0026
2734,0.0016
2735,0.0007
2736,0.0018
2737,0.0004
2738,0.0073
2739,0.0005
2741,0.0003
2742,0.0021
2743,0.0001
2746,0.0002
2747,0.0001
2748,0.0004
2749,0.0027
2750,0.0005
2751,0.0004
2752,0.0001
2753,0.0006
2754,0.0007
2755,0.0012
2756,0.0029
2757,0.0009
2758,0.0001
2760,0.0004
2761,0.0004
2762,0.0118
2763,0.0002
2764,0.0013
2765,0.0055
2766,0.0009
2767,0.0001
2768,0.0001
2769,0.0003
2770,0.0002
2771,0.0005
2772,0.0007
2773,0.0005
2774,0.0006
2775,0.0004
2776,0.0003
2777,0.0002
2778,0.0001
2779,0.0002
2780,0.0018
2781,0.0006
2782,0.0002
2783,0.0067
2784,0.0005
2785,0.0005
2786,0.0490
2787,0.0004
2788,0.0010
2790,0.0007
2791,0.0004
2792,0.0011
2794,0.0006
2795,0.0004
2796,0.0010
2797,0.0003
2798,0.0003
2799,0.0010
2800,0.0009
2801,0.0012
2802,0.0001
2803,0.0004
2804,0.0106
2806,0.0002
2807,0.0010
2808,0.0004
2809,0.0004
2811,0.0009
2812,0.0003
2813,0.0601
2814,0.0003
2815,0.0004
2816,0.0007
2817,0.0002
2819,0.0004
2820,0.0001
2821,0.0004
2823,0.0011
2824,0.0002
2825,0.0002
2826,0.0004
2827,0.0015
2828,0.0004
2829,0.0003
2830,0.0003
2831,0.0002
2832,0.0003
2833,0.0002
2834,0.0010
2835,0.0058
2836,0.0016
2837,0.0009
2838,0.0002
2839,0.0004
2840,0.0001
2841,0.0004
2842,0.0019
2844,0.0011
2845,0.0007
2846,0.0016
2847,0.0002
2848,0.0019
2849,0.0004
2850,0.0002
2851,0.0004
2852,0.0120
2853,0.0005
2854,0.0238
2855,0.0026
2856,0.0007
2857,0.0026
2858,0.0016
2859,0.0004
2860,0.0001
2861,0.0001
2862,0.0017
2863,0.0005
2864,0.0004
2865,0.0010
2866,0.0002
2867,0.0003
2868,0.0010
2869,0.0009
2870,0.0002
2871,0.0001
2872,0.0026
2873,0.0009
2874,0.0002
2875,0.0004
2876,0.0003
2877,0.0011
2878,0.0001
2879,0.0002
2880,0.0002
2881,0.0003
2882,0.0003
2883,0.0005
2884,0.0004
2885,0.0005
2886,0.0004
2887,0.0004
2888,0.0004
2889,0.0028
2890,0.0004
2891,0.0007
2892,0.0004
2893,0.0004
2894,0.0008
2895,0.0004
2896,0.0047
2897,0.0002
2899,0.0018
2900,0.0004
2901,0.0011
2902,0.0025
2903,0.0004
2904,0.0004
2905,0.0004
2907,0.0003
2908,0.0007
2909,0.0007
2911,0.0003
2912,0.0033
2913,0.0004
2914,0.0043
2915,0.0003
2916,0.0014
2917,0.0003
2918,0.0006
2919,0.0001
2920,0.0014
2921,0.0003
2922,0.0001
2923,0.0021
2924,0.0002
2925,0.0003
2926,0.0008
2927,0.0004
2928,0.0008
2929,0.0013
2930,0.0026
2931,0.0002
2932,0.0018
2933,0.0002
2934,0.5245
2935,0.0001
2937,0.0006
2938,0.0001
2940,0.0003
2941,0.0032
2942,0.0004
2943,0.0001
2944,0.0002
2945,0.0002
2946,0.0002
2947,0.0004
2948,0.0006
2949,0.0002
2950,0.0009
2951,0.0012
2952,0.0001
2953,0.0005
2954,0.0006
2955,0.0002
2956,0.0005
2957,0.0010
2958,0.0012
2959,0.0005
2960,0.0004
2961,0.0001
2962,0.0002
2963,0.0060
2964,0.0005
2965,0.0011
2966,0.0003
2967,0.0019
2968,0.0004
2969,0.0015
2970,0.3144
2971,0.0003
2972,0.0004
2973,0.0055
2974,0.0006
2975,0.0043
2976,0.0148
2977,0.0004
2978,0.0004
2979,0.0019
2980,0.0008
2981,0.0011
2982,0.0031
2983,0.0005
2984,0.0004
2985,0.0003
2986,0.0010
2987,0.0101
2988,0.0007
2989,0.0007
2990,0.0005
2991,0.0004
2992,0.0001
2993,0.0002
2994,0.0011
2995,0.0179
2996,0.0004
2997,0.0004
2998,0.0007
2999,0.0025
3000,0.0006
3001,0.0006
3002,0.0001
3004,0.0002
3005,0.0012
3006,0.0001
3007,0.0004
3008,0.0005
3009,0.0002
3010,0.0001
3011,0.0012
3012,0.0011
3013,0.0016
3014,0.0003
3015,0.0011
3016,0.0005
3017,0.0011
3018,0.0004
3019,0.0002
3020,0.0004
3021,0.0006
3022,0.0033
3024,0.0002
3025,0.0041
3026,0.0007
3027,0.0003
3028,0.0040
3029,0.0036
3030,0.0008
3031,0.0002
3032,0.0004
3033,0.0255
3034,0.0004
3035,0.0087
3036,0.0009
3037,0.0013
3038,0.0031
3039,0.0002
3040,0.0010
3041,0.0016
3042,0.0003
3043,0.0005
3044,0.0002
3045,0.0019
3046,0.0208
3047,0.0003
3048,0.0001
3049,0.0007
3050,0.0009
3051,0.0001
3052,0.0007
3053,0.0003
3054,0.0007
3055,0.0004
3056,0.0002
3057,0.0004
3058,0.0003
3059,0.0005
3060,0.0001
3061,0.0001
3062,0.0016
3063,0.0015
3064,0.0019
3065,0.0019
3066,0.0002
3067,0.0001
3068,0.0005
3069,0.0001
3071,0.0005
3072,0.0101
3074,0.0011
3075,0.0072
3076,0.0052
3077,0.0003
3078,0.0005
3081,0.0002
3082,0.0015
3083,0.0004
3084,0.0004
3086,0.0001
3087,0.0001
3088,0.0002
3089,0.0026
3090,0.0004
3091,0.0006
3092,0.0002
3093,0.0002
3094,0.0037
3095,0.0004
3096,0.0040
3097,0.0004
3098,0.0003
3099,0.0003
3100,0.0004
3101,0.0040
3102,0.0005
3103,0.0033
3104,0.0009
3105,0.0003
3106,0.0011
3107,0.0001
3108,0.0006
3109,0.0029
3110,0.0004
3111,0.0004
3112,0.0072
3113,0.0011
3114,0.0006
3115,0.0004
3116,0.0035
3117,0.0109
3118,0.0007
3119,0.0003
3120,0.0004
3121,0.0009
3122,0.0002
3123,0.0047
3124,0.0002
3125,0.0009
3126,0.0002
3127,0.0001
3128,0.0004
3129,0.0001
3130,0.0031
3131,0.0005
3132,0.0005
3133,0.0004
3134,0.0006
3135,0.0004
3136,0.0008
3137,0.0004
3138,0.0001
3139,0.0038
3140,0.0005
3141,0.0001
3142,0.0002
3143,0.0003
3144,0.0001
3145,0.0013
3146,0.0013
3147,0.0004
3148,0.0001
3149,0.0015
3150,0.0001
3151,0.0003
3152,0.0003
3153,0.0011
3154,0.0004
3155,0.0055
3156,0.0002
3157,0.0005
3158,0.0024
3159,0.0007
3160,0.0016
3161,0.0011
3162,0.0005
3163,0.0009
3164,0.0008
3165,0.0015
3166,0.0004
3167,0.0004
3168,0.0026
3169,0.0001
3170,0.0062
3171,0.0013
3172,0.0014
3173,0.0191
3174,0.0011
3175,0.0026
3176,0.0017
3177,0.0001
3178,0.0016
3179,0.0003
3180,0.0006
3181,0.0003
3182,0.0049
3183,0.0001
3184,0.0001
3186,0.0006
3187,0.0004
3189,0.0004
3190,0.0004
3191,0.0016
3192,0.0004
3193,0.0006
3194,0.0007
3196,0.0003
3197,0.0004
3198,0.0004
3199,0.0011
3200,0.0002
3202,0.0011
3203,0.0006
3205,0.0004
3206,0.0005
3207,0.0009
3208,0.0003
3209,0.0002
3210,0.0014
3211,0.0019
3212,0.0004
3213,0.0001
3214,0.0027
3216,0.0008
3217,0.0004
3218,0.0053
3219,0.0001
3220,0.0002
3221,0.0001
3222,0.0019
3223,0.0003
3224,0.0006
3225,0.0004
3227,0.0005
3228,0.0006
3229,0.0006
3230,0.0011
3231,0.0108
3232,0.0069
3233,0.0004
3234,0.0003
3235,0.0012
3236,0.0003
3237,0.0001
3238,0.0003
3239,0.0001
3240,0.0021
3241,0.0077
3243,0.0001
3244,0.0007
3245,0.0023
3246,0.0001
3247,0.0004
3248,0.0007
3249,0.0008
3250,0.0006
3251,0.0703
3252,0.0006
3253,0.0014
3254,0.0007
3255,0.0004
3256,0.0002
3257,0.0018
3258,0.0001
3259,0.0004
3260,0.0001
3261,0.0009
3262,0.0060
3263,0.0004
3264,0.0029
3265,0.0003
3266,0.0006
3267,0.0027
3269,0.0027
3271,0.0004
3272,0.0009
3273,0.0011
3274,0.0004
3275,0.0008
3276,0.0016
3277,0.0001
3278,0.0003
3279,0.0009
3280,0.0004
3281,0.0017
3282,0.0004
3283,0.0458
3284,0.1390
3285,0.0003
3286,0.0007
3287,0.0015
3288,0.0007
3289,0.0007
3290,0.0007
3291,0.0045
3292,0.0013
3293,0.0814
3294,0.0004
3295,0.0001
3297,0.0004
3298,0.0133
3299,0.0017
3300,0.0004
3301,0.0013
3302,0.0005
3303,0.0008
3304,0.0004
3305,0.0033
3306,0.0001
3307,0.0013
3309,0.0002
3310,0.0012
3311,0.0005
3312,0.0012
3313,0.0017
3314,0.0003
3315,0.0010
3316,0.0013
3318,0.0018
3319,0.0002
3320,0.0002
3321,0.0001
3322,0.0005
3323,0.0009
3324,0.0002
3326,0.0028
3327,0.0004
3328,0.0005
3329,0.0009
3330,0.0034
3331,0.0002
3332,0.0002
3333,0.0004
3334,0.0009
3335,0.0006
3336,0.0002
3337,0.0018
3338,0.0065
3339,0.0012
3340,0.0005
3341,0.0003
3342,0.0084
3343,0.0013
3345,0.0001
3346,0.0013
3347,0.0003
3348,0.0014
3349,0.0010
3351,0.0001
3352,0.0015
3353,0.0028
3354,0.0006
3355,0.0001
3356,0.0003
3357,0.0002
3359,0.0001
3360,0.0032
3361,0.0004
3362,0.0097
3363,0.0001
3364,0.0010
3365,0.0008
3366,0.0001
3367,0.0058
3368,0.0008
3369,0.0005
3370,0.0008
3371,0.0004
3372,0.0009
3373,0.0008
3374,0.0001
3376,0.0024
3377,0.0004
3378,0.0007
3379,0.0041
3380,0.0011
3381,1.0000
3383,0.0019
3384,0.0002
3385,0.0013
3386,0.0016
3387,0.0008
3388,0.0013
3389,0.0043
3390,0.0002
3391,0.0001
3392,0.0004
3393,0.0003
3394,0.0138
3395,0.0006
3396,0.0008
3397,0.0002
3398,0.0043
3399,0.0006
3401,0.0004
3402,0.0002
3403,0.0238
3404,0.0004
3405,0.0001
3406,0.0130
3407,0.0001
3408,0.0011
3409,0.0005
3410,0.0007
3411,0.0003
3412,0.0003
3413,0.0003
3414,0.0019
3415,0.0004
3416,0.0007
3417,0.0002
3418,0.0006
3419,0.0008
3420,0.0001
3422,0.0004
3423,0.0013
3424,0.0032
3425,0.0006
3426,0.0008
3427,0.0004
3428,0.0014
3429,0.0003
3430,0.0002
3431,0.0040
3433,0.0002
3434,0.0004
3435,0.0004
3436,0.0004
3437,0.0004
3439,0.0011
3440,0.0002
3441,0.0006
3442,0.0030
3443,0.0007
3444,0.0004
3445,0.0006
3446,0.0004
3447,0.0163
3448,0.0015
3449,0.0123
3450,0.0018
3451,0.0002
3452,0.0001
3453,0.0008
3454,0.0002
3455,0.0001
3456,0.0004
3457,0.0004
3458,0.0002
3459,0.0003
3461,0.0001
3462,0.0016
3463,0.0005
3464,0.0004
3465,0.0006
3466,0.0061
3467,0.0003
3468,0.0015
3469,0.0007
3470,0.0004
3471,0.0001
3472,0.0003
3473,0.0005
3474,0.0004
3475,0.0002
3476,0.0007
3477,0.0025
3478,0.0001
3479,0.0018
3480,0.0030
3481,0.0004
3482,0.0014
3483,0.0002
3484,0.0004
3485,0.0026
3486,0.0007
3487,0.0004
3488,0.0071
3489,0.0042
3490,0.0009
3491,0.0001
3492,0.0009
3493,0.0014
3494,0.0004
3495,0.0027
3496,0.0008
3497,0.0011
3498,0.0003
3499,0.0062
3500,0.0020
3501,0.0001
3502,0.0001
3503,0.0003
3504,0.0001
3505,0.0021
3506,0.0002
3507,0.0022
3510,0.0002
3512,0.0018
3513,0.0023
3514,0.0004
3516,0.0007
3518,0.0150
3519,0.0011
3520,0.0006
3521,0.0002
3522,0.0002
3523,0.0009
3524,0.0002
3525,0.0153
3526,0.0010
3527,0.0095
3528,0.0007
3529,0.0009
3530,0.0003
3532,0.4020
3533,0.0102
3534,0.0005
3535,0.0007
3536,0.0011
3537,0.0005
3538,0.0004
3539,0.0014
3540,0.0004
3541,0.0012
3542,0.0001
3543,0.0002
3544,0.0002
3545,0.0027
3546,0.0147
3547,0.0004
3548,0.0004
3549,0.0004
3550,0.0140
3551,0.0036
3552,0.0039
3553,0.0021
3554,0.0011
3555,0.0054
3556,0.0004
3557,0.0003
3558,0.0001
3559,0.0061
3560,0.0018
3561,0.0047
3562,0.0004
3563,0.0010
3564,0.0007
3565,0.0004
3566,0.0003
3567,0.0037
3568,0.0008
3569,0.0007
3570,0.0084
3571,0.0007
3572,0.0006
3573,0.0016
3574,0.0007
3575,0.0011
3576,0.0003
3577,0.0002
3578,0.0207
3579,0.0011
3581,0.0009
3582,0.0005
3583,0.0006
3584,0.0018
3585,0.0014
3587,0.0004
3589,0.0012
3590,0.0005
3591,0.0004
3593,0.0004
3594,0.0004
3595,0.0002
3596,0.0047
3597,0.0186
3598,0.0004
3599,0.0080
3600,0.0006
3602,0.0013
3603,0.0002
3604,0.0003
3606,0.0005
3607,0.0010
3608,0.0010
3609,0.0002
3610,0.0002
3611,0.0164
3612,0.0002
3613,0.0002
3614,0.0005
3615,0.0001
3616,0.0019
3617,0.0004
3618,0.0004
3619,0.0010
3620,0.0007
3621,0.2614
3622,0.0010
3623,0.0002
3624,0.0007
3625,0.0008
3626,0.0007
3628,0.0019
3629,0.0004
3630,0.0150
3631,0.0011
3632,0.0015
3634,0.0017
3635,0.0019
3636,0.0010
3637,0.0003
3638,0.0001
3639,0.0011
3640,0.0003
3641,0.0059
3642,0.0004
3643,0.0019
3644,0.0010
3645,0.0005
3646,0.0035
3647,0.0005
3648,0.0007
3649,0.0001
3650,0.0002
3651,0.0004
3652,0.0001
3653,0.0002
3654,0.0007
3655,0.0081
3656,0.0026
3657,0.0005
3658,0.0007
3659,0.0002
3660,0.0038
3661,0.0008
3662,0.0002
3663,0.0009
3664,0.0010
3665,0.0012
3666,0.0018
3667,0.0011
3668,0.0002
3669,0.0031
3670,0.0009
3671,0.0004
3672,0.0005
3673,0.0153
3674,0.0006
3675,0.0010
3676,0.0001
3677,0.0007
3678,0.0004
3679,0.0104
3680,0.0004
3681,0.0002
3683,0.0004
3685,0.0006
3686,0.0005
3687,0.0003
3688,0.0001
3690,0.0007
3691,0.0006
3692,0.0001
3693,0.0006
3694,0.0004
3695,0.0001
3696,0.0011
3697,0.0005
3698,0.0005
3699,0.0001
3700,0.0008
3701,0.0014
3702,0.0006
3703,0.0003
3704,0.0005
3705,0.0013
3706,0.0128
3707,0.0015
3708,0.0003
3709,0.0015
3710,0.0828
3711,0.0005
3712,0.0004
3713,0.0004
3714,0.0002
3715,0.0001
3717,0.0029
3719,0.0009
3720,0.0001
3722,0.0032
3723,0.0004
3724,0.0003
3725,0.0003
3726,0.0006
3727,0.0008
3728,0.0002
3729,0.0015
3731,0.0015
3732,0.0024
3733,0.0004
3734,0.0009
3735,0.0001
3736,0.0003
3737,0.0003
3738,0.0004
3739,0.0004
3740,0.0004
3742,0.0002
3743,0.0010
3744,0.0003
3745,0.0003
3746,0.0005
3747,0.0001
3748,0.0003
3749,0.0004
3750,0.0048
3751,0.0001
3752,0.0009
3753,0.0001
3754,0.0002
3755,0.0009
3756,0.0011
3757,0.0015
3758,0.0015
3759,0.0003
3760,0.0007
3761,0.0004
3762,0.0055
3763,0.0004
3764,0.0005
3765,0.0009
3766,0.0032
3767,0.0008
3768,0.0004
3769,0.0002
3770,0.0032
3771,0.0018
3772,0.0004
3773,0.0038
3775,0.0007
3776,0.0002
3777,0.0026
3778,0.0002
3779,0.0019
3780,0.0005
3781,0.0012
3782,0.0002
3783,0.0003
3784,0.0004
3785,0.0012
3786,0.1002
3787,0.0004
3788,0.0009
3789,0.0002
3790,0.0001
3792,0.0219
3793,0.0002
3794,0.0003
3795,0.0014
3796,0.0006
3798,0.0003
3799,0.0004
3800,0.0002
3801,0.0004
3802,0.0027
3803,0.0044
3804,0.0005
3805,0.0004
3806,0.0003
3807,0.0136
3808,0.0005
3809,0.0022
3810,0.0011
3811,0.0028
3813,0.0019
3814,0.0005
3815,0.0011
3817,0.0002
3818,0.0001
3819,0.0007
3820,0.0004
3821,0.0001
3822,0.0003
3823,0.0012
3824,0.0006
3825,0.0001
3826,0.0010
3827,0.0006
3828,0.0004
3829,0.0006
3830,0.0004
3831,0.0002
3832,0.0002
3833,0.0011
3834,0.0002
3835,0.0004
3836,0.0011
3837,0.0003
3838,0.0002
3839,0.0003
3840,0.0008
3841,0.0003
3842,0.0007
3843,0.0008
3844,0.0001
3845,0.0002
3846,0.0007
3847,0.0064
3848,0.0029
3849,0.0001
3850,0.0009
3851,0.0004
3852,0.0009
3853,0.0004
3854,0.0002
3855,0.0020
3856,0.0003
3857,0.0035
3859,0.0003
3861,0.0029
