mid,x1
2242,0.03
2243,0.03
2244,0.05
2246,0.03
2247,0.12
2248,0.03
2249,0.03
2250,0.05
2251,0.05
2252,0.05
2253,0.03
2254,0.05
2256,0.03
2257,0.07
2258,0.05
2259,0.05
2260,0.05
2261,0.03
2262,0.10
2263,0.03
2264,0.05
2265,0.03
2266,0.05
2267,0.05
2268,0.05
2269,0.05
2270,0.05
2271,0.05
2272,0.03
2273,0.03
2274,0.05
2275,0.03
2276,0.03
2277,0.12
2279,0.05
2280,0.03
2281,0.05
2282,0.07
2283,0.03
2284,0.03
2285,0.23
2286,0.05
2287,0.05
2288,0.10
2289,0.03
2290,0.05
2291,0.03
2292,0.03
2294,0.03
2295,0.05
2296,0.05
2297,0.03
2298,0.05
2299,0.03
2300,0.03
2301,0.05
2303,0.03
2304,0.03
2305,0.10
2306,0.10
2307,0.05
2308,0.10
2309,0.05
2310,0.05
2311,0.05
2312,0.05
2313,0.05
2314,0.05
2315,0.05
2316,0.03
2317,0.03
2318,0.03
2319,0.12
2320,0.07
2321,0.07
2322,0.17
2323,0.03
2324,0.03
2325,0.03
2326,0.03
2327,0.03
2328,0.03
2329,0.03
2330,0.07
2331,0.07
2332,0.05
2333,0.10
2334,0.07
2335,0.05
2336,0.05
2337,0.05
2338,0.10
2339,0.15
2340,0.03
2341,0.03
2342,0.10
2343,0.05
2344,0.05
2345,0.07
2346,0.05
2347,0.05
2348,0.03
2349,0.05
2350,0.03
2351,0.05
2352,0.07
2353,0.03
2354,0.03
2355,0.03
2356,0.05
2357,0.03
2358,0.10
2360,0.03
2361,0.07
2362,0.03
2363,0.05
2364,0.05
2365,0.07
2366,0.05
2367,0.03
2368,0.05
2369,0.05
2370,0.03
2371,0.07
2372,0.05
2373,0.03
2374,0.05
2375,0.05
2376,0.03
2377,0.05
2378,0.05
2379,0.03
2380,0.03
2381,0.05
2382,0.10
2383,0.03
2384,0.03
2385,0.05
2386,0.03
2387,0.03
2388,0.03
2389,0.05
2390,0.05
2391,0.05
2392,0.05
2393,0.05
2394,0.05
2395,0.03
2396,0.05
2397,0.07
2398,0.03
2399,0.12
2400,0.05
2402,0.03
2403,0.07
2404,0.07
2405,0.03
2406,0.05
2407,0.05
2408,0.12
2409,0.03
2410,0.03
2411,0.03
2412,0.03
2413,0.03
2414,0.05
2415,0.05
2416,0.03
2417,0.03
2418,0.05
2420,0.07
2421,0.03
2422,0.05
2423,0.10
2424,0.03
2425,0.03
2426,0.03
2427,0.03
2428,0.03
2429,0.05
2430,0.05
2431,0.05
2432,0.07
2433,0.12
2434,0.10
2435,0.07
2436,0.17
2437,0.05
2438,0.17
2439,0.03
2440,0.05
2441,0.05
2442,0.07
2443,0.03
2444,0.03
2445,0.05
2446,0.05
2447,0.05
2448,0.05
2449,0.07
2450,0.05
2451,0.03
2452,0.10
2453,0.05
2454,0.15
2455,0.03
2456,0.07
2457,0.10
2458,0.05
2459,0.05
2460,0.05
2461,0.07
2463,0.07
2464,0.03
2466,0.03
2467,0.05
2468,0.03
2469,0.05
2470,0.03
2471,0.03
2472,0.05
2473,0.05
2474,0.03
2475,0.05
2476,0.03
2477,0.05
2478,0.03
2479,0.05
2480,0.03
2481,0.03
2482,0.05
2483,0.03
2484,0.03
2485,0.07
2486,0.05
2487,0.10
2488,0.05
2489,0.05
2490,0.05
2491,0.07
2492,0.03
2493,0.03
2494,0.03
2496,0.05
2497,0.03
2498,0.05
2499,0.03
2500,0.03
2501,0.03
2502,0.03
2503,0.05
2504,0.15
2505,0.05
2506,0.07
2507,0.03
2508,0.05
2509,0.07
2510,0.05
2511,0.05
2512,0.05
2514,0.03
2515,0.03
2516,0.03
2517,0.05
2518,0.03
2519,0.12
2520,0.07
2521,0.03
2523,0.05
2524,0.03
2525,0.03
2526,0.03
2527,0.03
2528,0.03
2529,0.03
2530,0.03
2531,0.10
2532,0.07
2533,0.05
2534,0.03
2535,0.05
2536,0.07
2537,0.03
2538,0.03
2539,0.05
2540,0.05
2541,0.05
2542,0.05
2543,0.05
2544,0.03
2545,0.10
2546,0.03
2548,0.03
2549,0.07
2550,0.07
2551,0.03
2552,0.05
2553,0.03
2554,0.07
2555,0.03
2556,0.05
2557,0.03
2558,0.12
2559,0.07
2560,0.05
2561,0.05
2562,0.03
2564,0.03
2566,0.05
2567,0.10
2568,0.05
2570,0.03
2571,0.03
2572,0.03
2573,0.03
2574,0.05
2576,0.07
2577,0.05
2578,0.03
2579,0.05
2580,0.03
2581,0.03
2582,0.07
2583,0.05
2584,0.05
2585,0.07
2586,0.07
2587,0.05
2588,0.05
2589,0.05
2590,0.03
2591,0.05
2592,0.12
2593,0.07
2594,0.05
2595,0.05
2596,0.05
2597,0.03
2598,0.03
2599,0.03
2600,0.03
2601,0.03
2602,0.05
2603,0.03
2604,0.03
2606,0.05
2607,0.03
2608,0.03
2609,0.05
2610,0.10
2611,0.03
2612,0.05
2613,0.05
2614,0.05
2615,0.12
2616,0.05
2617,0.05
2618,0.05
2619,0.15
2620,0.10
2621,0.05
2622,0.30
2623,0.03
2624,0.05
2625,0.07
2626,0.03
2627,0.03
2628,0.05
2629,0.05
2630,0.03
2631,0.03
2632,0.07
2633,0.05
2634,0.07
2635,0.15
2636,0.03
2637,0.05
2638,0.05
2639,0.03
2640,0.05
2641,0.05
2642,0.03
2643,0.03
2645,0.17
2646,0.05
2647,0.05
2648,0.05
2649,0.03
2651,0.03
2652,0.05
2653,0.05
2654,0.03
2655,0.07
2656,0.05
2657,0.05
2658,0.07
2659,0.07
2660,0.05
2661,0.15
2662,0.10
2663,0.03
2664,0.05
2665,0.05
2666,0.05
2667,0.12
2668,0.07
2669,0.05
2670,0.03
2671,0.07
2672,0.05
2673,0.05
2674,0.03
2675,0.05
2676,0.10
2677,0.05
2678,0.07
2679,0.10
2680,0.03
2681,0.10
2682,0.05
2683,0.03
2684,0.03
2685,0.05
2686,0.03
2687,0.03
2688,0.05
2689,0.03
2690,0.03
2691,0.15
2692,0.05
2693,0.10
2694,0.03
2695,0.05
2696,0.10
2697,0.05
2698,0.05
2699,0.05
2700,0.10
2701,0.05
2702,0.07
2703,0.05
2704,0.05
2705,0.05
2706,0.05
2707,0.05
2708,0.03
2709,0.35
2710,0.03
2711,0.03
2712,0.12
2713,0.03
2714,0.07
2715,0.05
2716,0.03
2717,0.05
2718,0.03
2719,0.07
2720,0.05
2721,0.03
2722,0.07
2723,0.07
2726,0.10
2727,0.05
2728,0.03
2729,0.05
2730,0.03
2731,0.12
2732,0.03
2733,0.05
2734,0.03
2735,0.07
2736,0.07
2737,0.05
2738,0.12
2739,0.03
2741,0.03
2742,0.03
2743,0.03
2745,0.03
2746,0.05
2747,0.05
2748,0.05
2749,0.10
2750,0.03
2751,0.03
2752,0.03
2753,0.03
2754,0.05
2755,0.07
2756,0.15
2757,0.07
2758,0.03
2760,0.03
2761,0.05
2762,0.23
2763,0.03
2764,0.05
2765,0.17
2766,0.03
2767,0.03
2768,0.05
2769,0.03
2770,0.05
2771,0.05
2772,0.05
2773,0.03
2774,0.05
2775,0.03
2776,0.05
2777,0.03
2778,0.05
2779,0.05
2780,0.07
2781,0.10
2782,0.03
2783,0.12
2784,0.07
2785,0.05
2786,0.07
2787,0.03
2788,0.03
2790,0.03
2791,0.05
2792,0.05
2794,0.05
2795,0.05
2796,0.03
2797,0.03
2798,0.05
2799,0.03
2800,0.03
2801,0.03
2802,0.03
2803,0.03
2804,0.20
2806,0.03
2807,0.07
2808,0.03
2809,0.03
2810,0.03
2811,0.05
2812,0.03
2813,0.12
2814,0.03
2815,0.05
2816,0.03
2817,0.03
2818,0.03
2819,0.05
2820,0.05
2821,0.03
2823,0.07
2824,0.03
2825,0.05
2826,0.05
2827,0.07
2828,0.05
2829,0.03
2830,0.03
2831,0.03
2832,0.03
2833,0.05
2834,0.05
2835,0.07
2836,0.03
2837,0.15
2838,0.07
2839,0.05
2840,0.05
2841,0.05
2842,0.07
2843,0.03
2844,0.05
2845,0.05
2846,0.05
2847,0.07
2848,0.10
2849,0.03
2850,0.03
2851,0.05
2852,0.23
2853,0.05
2854,0.15
2855,0.05
2856,0.03
2857,0.10
2858,0.05
2859,0.03
2860,0.03
2861,0.05
2862,0.05
2863,0.07
2864,0.03
2865,0.05
2866,0.03
2867,0.05
2868,0.07
2869,0.05
2870,0.03
2871,0.05
2872,0.12
2873,0.05
2874,0.03
2875,0.05
2876,0.05
2877,0.05
2878,0.05
2879,0.05
2880,0.03
2881,0.03
2882,0.07
2883,0.05
2884,0.05
2885,0.05
2886,0.03
2887,0.05
2888,0.05
2889,0.10
2890,0.05
2891,0.03
2892,0.05
2893,0.03
2894,0.05
2895,0.03
2896,0.03
2897,0.05
2899,0.07
2900,0.05
2901,0.05
2902,0.10
2903,0.03
2904,0.05
2905,0.07
2907,0.03
2908,0.07
2909,0.10
2911,0.05
2912,0.05
2913,0.10
2914,0.07
2915,0.03
2916,0.03
2917,0.03
2918,0.03
2919,0.05
2920,0.05
2921,0.03
2922,0.03
2923,0.05
2924,0.05
2925,0.05
2926,0.05
2927,0.05
2928,0.03
2929,0.05
2930,0.05
2931,0.03
2932,0.10
2933,0.03
2934,0.05
2935,0.03
2937,0.03
2938,0.05
2940,0.05
2941,0.05
2942,0.05
2943,0.03
2944,0.05
2945,0.05
2946,0.05
2947,0.05
2948,0.03
2949,0.05
2950,0.07
2951,0.03
2952,0.03
2953,0.03
2954,0.05
2955,0.05
2956,0.07
2957,0.07
2958,0.03
2959,0.03
2960,0.03
2961,0.03
2962,0.05
2963,0.10
2964,0.05
2965,0.03
2966,0.07
2967,0.03
2968,0.03
2969,0.17
2970,0.12
2971,0.05
2972,0.05
2973,0.12
2974,0.03
2975,0.12
2976,0.07
2977,0.05
2978,0.05
2979,0.05
2980,0.05
2981,0.05
2982,0.05
2983,0.03
2984,0.03
2985,0.05
2986,0.03
2987,0.07
2988,0.05
2989,0.05
2990,0.10
2991,0.03
2992,0.03
2993,0.05
2994,0.05
2995,0.05
2996,0.07
2997,0.03
2998,0.07
2999,0.07
3000,0.03
3001,0.05
3002,0.03
3004,0.05
3005,0.05
3006,0.03
3007,0.07
3008,0.05
3009,0.05
3010,0.05
3011,0.03
3012,0.03
3013,0.10
3014,0.05
3015,0.05
3016,0.03
3017,0.05
3018,0.05
3019,0.03
3020,0.07
3021,0.05
3022,0.12
3024,0.03
3025,0.10
3026,0.05
3027,0.03
3028,0.17
3029,0.03
3030,0.03
3031,0.05
3032,0.03
3033,0.03
3034,0.12
3035,0.05
3036,0.03
3037,0.10
3038,0.07
3039,0.05
3040,0.05
3041,0.05
3042,0.05
3043,0.05
3044,0.03
3045,0.05
3046,0.35
3047,0.05
3048,0.03
3049,0.05
3050,0.05
3051,0.03
3052,0.05
3053,0.05
3054,0.07
3055,0.03
3056,0.03
3057,0.03
3058,0.03
3059,0.03
3060,0.05
3061,0.03
3062,0.07
3063,0.03
3064,0.07
3065,0.03
3066,0.05
3067,0.03
3068,0.05
3069,0.03
3070,0.03
3071,0.05
3072,0.10
3074,0.07
3075,0.17
3076,0.10
3077,0.05
3078,0.05
3081,0.05
3082,0.07
3083,0.05
3084,0.03
3086,0.05
3087,0.03
3088,0.03
3089,0.07
3090,0.03
3091,0.05
3092,0.03
3093,0.03
3094,0.10
3095,0.05
3096,0.12
3097,0.05
3098,0.05
3099,0.05
3100,0.03
3101,0.12
3102,0.05
3103,0.12
3104,0.07
3105,0.05
3106,0.05
3107,0.05
3108,0.03
3109,0.05
3110,0.05
3111,0.05
3112,0.17
3113,0.03
3114,0.07
3115,0.05
3116,0.07
3117,0.25
3118,0.03
3119,0.03
3120,0.05
3121,0.03
3122,0.05
3123,0.07
3124,0.05
3125,0.03
3126,0.05
3127,0.03
3128,0.03
3129,0.05
3130,0.05
3131,0.05
3132,0.03
3133,0.05
3134,0.03
3135,0.07
3136,0.05
3137,0.05
3138,0.05
3139,0.05
3140,0.05
3141,0.03
3142,0.03
3143,0.05
3144,0.03
3145,0.03
3146,0.07
3147,0.05
3148,0.03
3149,0.03
3150,0.03
3151,0.03
3152,0.05
3153,0.03
3154,0.03
3155,0.12
3156,0.03
3157,0.05
3158,0.12
3159,0.05
3160,0.05
3161,0.07
3162,0.05
3163,0.05
3164,0.05
3165,0.15
3166,0.03
3167,0.05
3168,0.07
3169,0.03
3170,0.12
3171,0.07
3172,0.12
3173,0.15
3174,0.05
3175,0.10
3176,0.03
3177,0.03
3178,0.05
3179,0.05
3180,0.03
3181,0.05
3182,0.07
3183,0.05
3184,0.05
3186,0.03
3187,0.03
3189,0.05
3190,0.03
3191,0.05
3192,0.05
3193,0.03
3194,0.03
3196,0.07
3197,0.03
3198,0.05
3199,0.05
3200,0.03
3201,0.03
3202,0.05
3203,0.05
3205,0.07
3206,0.05
3207,0.03
3208,0.03
3209,0.05
3210,0.05
3211,0.05
3212,0.05
3213,0.05
3214,0.07
3215,0.03
3216,0.03
3217,0.03
3218,0.05
3219,0.03
3220,0.05
3221,0.03
3222,0.10
3223,0.05
3224,0.03
3225,0.05
3227,0.03
3228,0.03
3229,0.05
3230,0.05
3231,0.17
3232,0.05
3233,0.05
3234,0.03
3235,0.05
3236,0.05
3237,0.05
3238,0.03
3239,0.05
3240,0.05
3241,0.15
3243,0.05
3244,0.05
3245,0.07
3246,0.03
3247,0.03
3248,0.05
3249,0.03
3250,0.05
3251,0.33
3252,0.03
3253,0.07
3254,0.03
3255,0.03
3256,0.05
3257,0.10
3258,0.03
3259,0.05
3260,0.03
3261,0.05
3262,0.05
3263,0.05
3264,0.03
3265,0.05
3266,0.05
3267,0.10
3269,0.05
3271,0.03
3272,0.03
3273,0.05
3274,0.03
3275,0.05
3276,0.07
3277,0.05
3278,0.03
3279,0.10
3280,0.03
3281,0.05
3282,0.05
3283,0.12
3284,0.12
3285,0.03
3286,0.07
3287,0.05
3288,0.07
3289,0.05
3290,0.05
3291,0.15
3292,0.07
3293,0.12
3294,0.03
3295,0.05
3297,0.05
3298,0.23
3299,0.07
3300,0.03
3301,0.05
3302,0.03
3303,0.03
3304,0.05
3305,0.10
3306,0.05
3307,0.03
3309,0.03
3310,0.07
3311,0.03
3312,0.05
3313,0.07
3314,0.05
3315,0.05
3316,0.10
3318,0.10
3319,0.05
3320,0.03
3321,0.03
3322,0.05
3323,0.05
3324,0.03
3326,0.05
3327,0.03
3328,0.05
3329,0.03
3330,0.07
3331,0.05
3332,0.03
3333,0.05
3334,0.03
3335,0.07
3336,0.03
3337,0.05
3338,0.10
3339,0.05
3340,0.07
3341,0.03
3342,0.15
3343,0.05
3345,0.03
3346,0.10
3347,0.03
3348,0.05
3349,0.07
3351,0.05
3352,0.10
3353,0.10
3354,0.05
3355,0.03
3356,0.05
3357,0.03
3358,0.03
3359,0.03
3360,0.10
3361,0.03
3362,0.17
3363,0.03
3364,0.07
3365,0.05
3366,0.03
3367,0.10
3368,0.03
3369,0.03
3370,0.05
3371,0.05
3372,0.05
3373,0.03
3374,0.05
3375,0.05
3376,0.07
3377,0.05
3378,0.05
3379,0.05
3380,0.03
3381,0.23
3383,0.05
3384,0.03
3385,0.03
3386,0.03
3387,0.05
3388,0.07
3389,0.10
3390,0.05
3391,0.05
3392,0.03
3393,0.05
3394,0.10
3395,0.05
3396,0.05
3397,0.05
3398,0.05
3399,0.03
3401,0.07
3402,0.03
3403,0.10
3404,0.03
3405,0.05
3406,0.20
3407,0.05
3408,0.03
3409,0.03
3410,0.05
3411,0.05
3412,0.03
3413,0.03
3414,0.05
3415,0.05
3416,0.03
3417,0.05
3418,0.03
3419,0.07
3420,0.03
3422,0.03
3423,0.07
3424,0.10
3425,0.05
3426,0.05
3427,0.05
3428,0.05
3429,0.05
3430,0.03
3431,0.05
3433,0.05
3434,0.05
3435,0.03
3436,0.05
3437,0.03
3439,0.05
3440,0.05
3441,0.10
3442,0.05
3443,0.07
3444,0.07
3445,0.07
3446,0.03
3447,0.10
3448,0.03
3449,0.25
3450,0.07
3451,0.03
3452,0.03
3453,0.05
3454,0.03
3455,0.03
3456,0.03
3457,0.03
3458,0.03
3459,0.03
3461,0.03
3462,0.10
3463,0.03
3464,0.03
3465,0.07
3466,0.05
3467,0.03
3468,0.10
3469,0.03
3470,0.05
3471,0.03
3472,0.05
3473,0.05
3474,0.03
3475,0.03
3476,0.03
3477,0.10
3478,0.03
3479,0.07
3480,0.10
3481,0.03
3482,0.05
3483,0.03
3484,0.03
3485,0.05
3486,0.05
3487,0.03
3488,0.15
3489,0.10
3490,0.05
3491,0.03
3492,0.07
3493,0.12
3494,0.03
3495,0.10
3496,0.05
3497,0.05
3498,0.03
3499,0.07
3500,0.05
3501,0.03
3502,0.03
3503,0.03
3504,0.03
3505,0.05
3506,0.03
3507,0.10
3510,0.03
3512,0.10
3513,0.15
3514,0.03
3516,0.07
3518,0.28
3519,0.05
3520,0.03
3521,0.05
3522,0.03
3523,0.05
3524,0.05
3525,0.10
3526,0.05
3527,0.12
3528,0.03
3529,0.05
3530,0.05
3532,0.17
3533,0.05
3534,0.05
3535,0.03
3536,0.05
3537,0.07
3538,0.03
3539,0.05
3540,0.03
3541,0.05
3542,0.05
3543,0.05
3544,0.03
3545,0.05
3546,0.05
3547,0.05
3548,0.05
3549,0.05
3550,0.15
3551,0.07
3552,0.05
3553,0.10
3554,0.07
3555,0.05
3556,0.03
3557,0.03
3558,0.03
3559,0.10
3560,0.05
3561,0.07
3562,0.03
3563,0.05
3564,0.07
3565,0.05
3566,0.05
3567,0.07
3568,0.07
3569,0.05
3570,0.10
3571,0.07
3572,0.05
3573,0.05
3574,0.12
3575,0.03
3576,0.03
3577,0.03
3578,0.03
3579,0.03
3581,0.05
3582,0.03
3583,0.03
3584,0.05
3585,0.05
3587,0.05
3589,0.07
3590,0.05
3591,0.03
3593,0.03
3594,0.05
3595,0.03
3596,0.03
3597,0.23
3598,0.05
3599,0.07
3600,0.05
3602,0.12
3603,0.03
3604,0.03
3606,0.03
3607,0.05
3608,0.05
3609,0.07
3610,0.03
3611,0.05
3612,0.03
3613,0.03
3614,0.03
3615,0.03
3616,0.10
3617,0.05
3618,0.03
3619,0.03
3620,0.07
3621,0.28
3622,0.05
3623,0.05
3624,0.03
3625,0.07
3626,0.05
3628,0.05
3629,0.03
3630,0.10
3631,0.05
3632,0.05
3634,0.05
3635,0.05
3636,0.07
3637,0.03
3638,0.03
3639,0.05
3640,0.05
3641,0.15
3642,0.05
3643,0.05
3644,0.05
3645,0.05
3646,0.10
3647,0.05
3648,0.03
3649,0.03
3650,0.03
3651,0.07
3652,0.05
3653,0.05
3654,0.10
3655,0.10
3656,0.07
3657,0.05
3658,0.03
3659,0.05
3660,0.05
3661,0.07
3662,0.03
3663,0.07
3664,0.07
3665,0.07
3666,0.05
3667,0.05
3668,0.03
3669,0.07
3670,0.03
3671,0.05
3672,0.05
3673,0.12
3674,0.07
3675,0.05
3676,0.05
3677,0.05
3678,0.03
3679,0.07
3680,0.07
3681,0.05
3682,0.03
3683,0.03
3685,0.03
3686,0.03
3687,0.05
3688,0.03
3690,0.05
3691,0.03
3692,0.03
3693,0.07
3694,0.05
3695,0.03
3696,0.03
3697,0.03
3698,0.05
3699,0.05
3700,0.05
3701,0.03
3702,0.05
3703,0.03
3704,0.05
3705,0.03
3706,0.07
3707,0.05
3708,0.05
3709,0.05
3710,0.10
3711,0.05
3712,0.05
3713,0.05
3714,0.03
3715,0.03
3717,0.07
3719,0.03
3720,0.05
3722,0.07
3723,0.05
3724,0.05
3725,0.05
3726,0.03
3727,0.03
3728,0.05
3729,0.07
3730,0.03
3731,0.05
3732,0.07
3733,0.05
3734,0.05
3735,0.03
3736,0.03
3737,0.03
3738,0.03
3739,0.03
3740,0.05
3742,0.05
3743,0.05
3744,0.03
3745,0.05
3746,0.05
3747,0.03
3748,0.05
3749,0.07
3750,0.15
3751,0.03
3752,0.05
3753,0.03
3754,0.03
3755,0.10
3756,0.03
3757,0.07
3758,0.03
3759,0.05
3760,0.07
3761,0.03
3762,0.15
3763,0.05
3764,0.03
3765,0.03
3766,0.10
3767,0.05
3768,0.05
3769,0.03
3770,0.28
3771,0.05
3772,0.03
3773,0.07
3774,0.03
3775,0.05
3776,0.03
3777,0.05
3778,0.03
3779,0.05
3780,0.07
3781,0.05
3782,0.03
3783,0.05
3784,0.05
3785,0.10
3786,0.12
3787,0.05
3788,0.03
3789,0.03
3790,0.03
3791,0.03
3792,0.10
3793,0.03
3794,0.03
3795,0.07
3796,0.05
3798,0.07
3799,0.03
3800,0.03
3801,0.05
3802,0.07
3803,0.05
3804,0.03
3805,0.05
3806,0.03
3807,0.15
3808,0.05
3809,0.05
3810,0.10
3811,0.05
3813,0.05
3814,0.05
3815,0.05
3817,0.03
3818,0.03
3819,0.05
3820,0.05
3821,0.05
3822,0.03
3823,0.05
3824,0.05
3825,0.03
3826,0.07
3827,0.05
3828,0.05
3829,0.05
3830,0.03
3831,0.05
3832,0.03
3833,0.05
3834,0.03
3835,0.05
3836,0.05
3837,0.05
3838,0.03
3839,0.05
3840,0.07
3841,0.03
3842,0.03
3843,0.03
3844,0.05
3845,0.07
3846,0.03
3847,0.07
3848,0.07
3849,0.05
3850,0.07
3851,0.03
3852,0.05
3853,0.03
3854,0.05
3855,0.15
3856,0.03
3857,0.07
3859,0.05
3861,0.07
3862,0.07
3865,0.03
3866,0.03
3867,0.07
3868,0.05
3869,0.03
3870,0.05
3871,0.07
3872,0.03
3873,0.05
3874,0.05
3875,0.03
3876,0.07
3877,0.07
3878,0.05
3880,0.05
3881,0.03
3882,0.05
3883,0.05
3884,0.05
3885,0.05
3886,0.10
3887,0.03
3888,0.07
3889,0.03
3890,0.10
3891,0.05
3892,0.05
3894,0.03
3895,0.05
3896,0.03
3897,0.05
3898,0.12
3899,0.12
3900,0.03
3901,0.03
3902,0.05
3903,0.10
3904,0.03
3905,0.03
3906,0.03
3907,0.05
3908,0.05
3909,0.03
3910,0.03
3911,0.03
3913,0.03
3914,0.03
3915,0.05
3916,0.05
3917,0.07
3918,0.03
3919,0.05
3920,0.03
3921,0.05
3922,0.03
3923,0.07
3924,0.05
3925,0.05
3926,0.05
3927,0.15
3928,0.05
3929,0.03
3930,0.05
3931,0.03
3932,0.05
3933,0.03
3934,0.05
3935,0.05
3936,0.03
3937,0.03
3938,0.03
3939,0.25
3940,0.03
3941,0.05
3942,0.05
3943,0.03
3944,0.05
3945,0.03
3946,0.05
3947,0.03
3948,0.03
3949,0.07
3950,0.03
3951,0.05
3952,0.10
3953,0.05
3954,0.10
3955,0.05
3956,0.05
3957,0.03
3958,0.12
3959,0.03
3960,0.07
3961,0.03
3962,0.05
3963,0.03
3964,0.05
3965,0.03
3966,0.07
3967,0.03
3969,0.05
3970,0.05
3971,0.07
3972,0.05
3973,0.03
3974,0.03
3975,0.05
3977,0.05
3978,0.03
3979,0.05
3980,0.10
3981,0.07
3982,0.05
3983,0.05
3984,0.03
3985,0.03
3986,0.07
3987,0.05
3988,0.05
3989,0.03
3990,0.03
3991,0.03
3992,0.05
3993,0.05
3995,0.03
3996,0.05
3997,0.10
3998,0.05
4000,0.05
4001,0.03
4002,0.10
4003,0.05
4004,0.05
4005,0.03
4006,0.05
4007,0.05
4008,0.05
4009,0.05
4010,0.03
4011,0.15
4012,0.03
4013,0.05
4014,0.05
4015,0.07
4016,0.03
4017,0.05
4018,0.10
4019,0.05
4020,0.03
4021,0.05
4023,0.03
4024,0.05
4025,0.03
4026,0.05
4027,0.03
4028,0.07
4029,0.03
4030,0.10
4031,0.03
4032,0.05
4033,0.05
4034,0.05
4035,0.03
4036,0.05
4037,0.10
4038,0.05
4039,0.03
4040,0.03
4042,0.03
4043,0.10
4044,0.05
4045,0.07
4046,0.05
4047,0.03
4048,0.23
4049,0.05
4050,0.05
4051,0.03
4052,0.03
4053,0.10
4054,0.03
4056,0.10
4057,0.10
4058,0.05
4059,0.10
4061,0.05
4062,0.07
4063,0.03
4064,0.03
4065,0.05
4066,0.05
4067,0.05
4068,0.03
4069,0.05
4070,0.23
4072,0.03
4073,0.03
4074,0.05
4075,0.07
4077,0.05
4078,0.03
4079,0.03
4080,0.03
4081,0.03
4082,0.03
4083,0.38
4084,0.10
4086,0.03
4087,0.05
4088,0.05
4089,0.05
4090,0.03
4091,0.03
4092,0.05
4094,0.05
4095,0.05
4096,0.05
4098,0.03
4099,0.10
4100,0.05
4102,0.07
4103,0.05
4104,0.03
4105,0.05
4106,0.07
4107,0.03
4108,0.05
4109,0.03
4110,0.03
4111,0.05
4112,0.07
4113,0.05
4114,0.05
4115,0.03
4116,0.07
4117,0.07
4119,0.03
4120,0.07
4121,0.03
4122,0.03
4123,0.10
4124,0.05
4125,0.03
4126,0.05
4127,0.05
4128,0.05
4129,0.03
4130,0.05
4131,0.03
4132,0.03
4133,0.05
4134,0.07
4135,0.05
4136,0.03
4137,0.23
4138,0.05
4139,0.07
4140,0.03
4141,0.03
4142,0.12
4143,0.03
4144,0.05
4145,0.05
4146,0.07
4147,0.03
4149,0.07
4150,0.03
4151,0.05
4152,0.03
4153,0.05
4154,0.07
4155,0.07
4156,0.03
4157,0.05
4158,0.03
4159,0.05
4160,0.07
4161,0.03
4162,0.03
4163,0.07
4164,0.05
4165,0.03
4166,0.05
4167,0.05
4168,0.03
4169,0.03
4170,0.05
4171,0.05
4172,0.03
4173,0.07
4174,0.05
4175,0.03
4176,0.03
4177,0.03
4178,0.05
4179,0.03
4180,0.05
4181,0.03
4182,0.03
4183,0.03
4184,0.05
4185,0.03
4186,0.05
4187,0.03
4188,0.05
4189,0.03
4190,0.05
4191,0.05
4192,0.03
4193,0.03
4194,0.05
4195,0.10
4196,0.05
4197,0.03
4198,0.03
4200,0.03
4201,0.03
4202,0.10
4203,0.03
4204,0.07
4205,0.03
4206,0.10
4207,0.03
4208,0.05
4209,0.05
4210,0.05
4211,0.07
4212,0.03
4213,0.07
4214,0.03
4215,0.03
4216,0.05
4217,0.03
4218,0.03
4219,0.05
4220,0.25
4221,0.03
4222,0.03
4223,0.03
4224,0.05
4225,0.05
4226,0.10
4227,0.05
4228,0.03
4229,0.03
4230,0.03
4231,0.05
4232,0.03
4233,0.05
4234,0.15
4235,0.03
4236,0.03
4237,0.05
4238,0.05
4239,0.07
4240,0.07
4241,0.05
4242,0.07
4243,0.03
4244,0.03
4245,0.03
4247,0.05
4248,0.05
4249,0.03
4250,0.03
4251,0.03
4252,0.05
4253,0.03
4254,0.05
4255,0.03
4256,0.03
4257,0.05
4258,0.10
4259,0.03
4260,0.20
4261,0.03
4262,0.03
4263,0.07
4264,0.03
4265,0.05
4266,0.05
4267,0.05
4268,0.07
4269,0.03
4270,0.05
4271,0.05
4272,0.07
4273,0.05
4274,0.03
4275,0.07
4276,0.05
4277,0.05
4278,0.05
4279,0.05
4280,0.03
4281,0.07
4282,0.07
4283,0.05
4285,0.05
4286,0.03
4287,0.07
4289,0.03
4290,0.03
4291,0.05
4292,0.05
4293,0.03
4294,0.05
4296,0.03
4297,0.07
4298,0.03
4299,0.07
4300,0.05
4301,0.05
4302,0.05
4303,0.05
4304,0.03
4305,0.05
4306,0.05
4308,0.07
4309,0.05
4310,0.05
4311,0.05
4312,0.05
4313,0.03
4314,0.05
4315,0.03
4316,0.03
4317,0.05
4318,0.03
4319,0.03
4320,0.07
4321,0.05
4322,0.07
4323,0.03
4324,0.03
4325,0.03
4326,0.07
4327,0.05
4328,0.07
4329,0.03
4330,0.05
4331,0.12
4332,0.03
4333,0.03
4334,0.05
4335,0.05
4336,0.03
4337,0.05
4338,0.12
4339,0.05
4341,0.05
4342,0.05
4343,0.03
4344,0.03
4345,0.07
4346,0.03
4347,0.03
4348,0.05
4350,0.05
4351,0.05
4352,0.03
4353,0.05
4354,0.05
4355,0.03
